slice,mass (Msun),coupling,age (years),time to solar luminosity (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,avg X_h1,avg X_he3,avg X_he4,avg X_n14,avg X_mg24,avg X_si28,avg X_s32,avg X_ar36,avg X_ca40,avg X_ti44,avg X_cr48,avg X_fe52,avg X_fe54,avg X_ni56,avg X_neut,avg X_prot,max T (K),surface lum_nuc (ergs/s),cumulative e_nuc (ergs),surface R (Rsun)
242.0,10.988201835436412,-10.0,13162151.51653057,4025378.5812922455,3436.5044171886425,90204796.50219314,17768.658521190755,5.190717259797059e+37,3.737201441049203e+36,54968314267.05139,7.797387302735482e+16,1.5074558285320452e+52,1.0337609715034176e+51,7.928678859513953e+21,0.0011566732175727055,0.005003201809694211,0.0013505726167238068,6.557472476767633e-05,0.6030312341292999,1.803245179216779e-05,0.38293521573800765,0.0035405141765640514,0.0004891825776347689,0.002271177302229796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90204796.50219314,5.49296917619532e+37,1.5102679021017075e+52,12.287728322313333
243.0,10.988191549375479,-10.0,13165543.22628327,4021986.8715395443,3391.709752701155,92367484.51830438,17565.779660718967,5.172111767204545e+37,3.73071210174257e+36,213932933404.4346,3.034690004245922e+17,1.5080090425654855e+52,1.034160012046682e+51,3.081115052704473e+22,0.0011566700064991507,0.005003184264345233,0.001350572974356464,6.557434512802836e-05,0.6029866287818685,1.8033876198863998e-05,0.3829798213680551,0.003540533277964213,0.0004891825805364319,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92367484.51830438,5.483466570237079e+37,1.5108544189433948e+52,12.550651928854256
244.0,10.988181203548391,-10.0,13168895.189035697,4018634.9087871183,3351.9627524282732,94573415.05419186,17357.4542892155,5.151749170149568e+37,3.723013431929133e+36,803462878798.7169,1.1397313766850711e+18,1.5085536210772915e+52,1.034553562479211e+51,1.1574320066698253e+23,0.0011566672452927508,0.005003166970006751,0.0013505733349473469,6.557396230380648e-05,0.6029426347851299,1.8035193132412077e-05,0.38302381579223993,0.0035405516414830796,0.0004891825834963271,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94573415.05419186,5.472181297707292e+37,1.5114328695334787e+52,12.828399930836854
245.0,10.98817077894306,-10.0,13172212.606811466,4015317.4910113495,3317.4177757667776,96765781.73072137,17143.107566213974,5.129268048755291e+37,3.714527104394157e+36,2873288074557.7607,4.075828092673973e+18,1.5090902352881425e+52,1.0349421691988953e+51,4.163411023598396e+23,0.0011566646897879335,0.005003149899660809,0.001350573698950028,6.557357604203146e-05,0.6028991910423778,1.8036407637780154e-05,0.38306726005119135,0.0035405695891957073,0.0004891825865175458,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96765781.73072137,5.4597340212265455e+37,1.5120040564621805e+52,13.122476195558116
246.0,10.988158038478376,-10.0,13176193.508142386,4011336.5896804295,3980.9013309201328,99527927.76426774,16874.110776242353,5.099117704671368e+37,3.7031031709874245e+36,13103654168579.05,1.858784792582943e+19,1.5097303872155798e+52,1.035407063082446e+51,2.0613961801831706e+24,0.0011566620026036997,0.00500312949495643,0.0013505741476205028,6.557310127539809e-05,0.6028472158342442,1.8037737663463472e-05,0.38311923595586406,0.0035405907175759944,0.0004891825902867126,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99527927.76426774,5.44296843342418e+37,1.512687375996155e+52,13.504326300123374
247.0,10.988142397504554,-10.0,13180970.589739488,4006559.5080833267,4777.081597104159,102987791.54813527,16534.153817910737,5.057944799361839e+37,3.686141902844539e+36,77417794052917.94,1.0981899889112136e+20,1.510492366828457e+52,1.0359623805268937e+51,1.3724390357122196e+25,0.0011566601047394965,0.005003105145674378,0.0013505747132234894,6.557251517897538e-05,0.6027851266372573,1.8039152983654503e-05,0.38318132570674734,0.0035406150612538076,0.0004891825950319587,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102987791.54813527,5.418061060855345e+37,1.5135036071401198e+52,14.008456692272574
248.0,10.98812914687592,-10.0,13184903.719889436,4002626.3779333793,3933.130149947213,105954092.65470372,16240.545180151345,5.019163873996436e+37,3.6689753532501544e+36,323365911858244.25,4.587023067528041e+20,1.511114919785299e+52,1.0364174625907769e+51,5.383314345288566e+25,0.0011566607514183261,0.005003085179408757,0.0013505752283209842,6.557202265363171e-05,0.602734240015493,1.8040199515277336e-05,0.38323221144898956,0.003540634229560152,0.0004891825990886031,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105954092.65470372,5.392848670082917e+37,1.5141725101625447e+52,14.463775625035987
249.0,10.988116892466667,-10.0,13188453.856107395,3999076.24171542,3550.1362179596517,108723466.4833218,15963.201942485932,4.979412675499363e+37,3.65234176626233e+36,1142962986484522.2,1.6213204274399703e+21,1.511672400367086e+52,1.0368263681676855e+51,1.8179595999181344e+26,0.0011566658323829717,0.0050030672252888405,0.0013505758250388395,6.557157016956645e-05,0.6026885131641705,1.804105041508168e-05,0.3832779335396935,0.003540650903588613,0.0004891826028735994,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108723466.4833218,5.368441617670925e+37,1.5147735452948676e+52,14.911325176423528
250.0,10.98810503246849,-10.0,13191813.20773965,3995716.890083166,3359.3516322543246,111433272.79021172,15688.879277331716,4.937217432209014e+37,3.6351274098708953e+36,3684331667911397.0,5.226312894892346e+21,1.512195451715016e+52,1.0372114754305794e+51,5.721159472279787e+26,0.0011566815169323772,0.005003050302576789,0.0013505767731931315,6.557113505045416e-05,0.6026454443735538,1.8041774600002913e-05,0.3833209871603586,0.0035406661087002155,0.0004891826065684667,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111433272.79021172,5.343257291109289e+37,1.5153396127137783e+52,15.371791344283249
251.0,10.988093284127432,-10.0,13195068.834028915,3992461.2637939006,3255.6262892654154,114171305.53102972,15410.98901140056,4.891610845116561e+37,3.616443153939179e+36,1.1241366955415166e+16,1.5946148819063343e+22,1.512697670615486e+52,1.0375827735902023e+51,1.7262606923611904e+27,0.001156724516648085,0.005003033971587349,0.0013505788188975748,6.557070734896743e-05,0.6026039168228106,1.804240326991329e-05,0.3833624723093219,0.003540679628951221,0.0004891826102539599,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114171305.53102972,5.316125965702439e+37,1.5158854163399845e+52,15.857405222386552
252.0,10.98808153873628,-10.0,13198253.381536696,3989276.716286119,3184.547507780876,117028462.8641478,15127.080802067958,4.842179729323693e+37,3.5964880963395983e+36,3.3134738198260604e+16,4.700242136794943e+22,1.5131839605096971e+52,1.0379439613018664e+51,5.053912542120041e+27,0.0011568362826930806,0.005003018078750358,0.0013505840969522222,6.557028342415787e-05,0.6025635169882538,1.8042951424725917e-05,0.3834027601241149,0.003540690407061095,0.0004891826139608747,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117028462.8641478,5.287690814582091e+37,1.5164164479725514e+52,16.37485245719169
253.0,10.988069833727463,-10.0,13201358.064447703,3986172.0333751123,3104.6829110059234,120191580.91996655,14837.770076375533,4.7887628055637255e+37,3.574759967610953e+36,9.623444704558878e+16,1.3651087276089679e+23,1.5136528248294287e+52,1.0382939634774743e+51,1.4476157990640107e+28,0.001157118391682789,0.005003002693922754,0.0013505986703557812,6.556986530679526e-05,0.6025243652256154,1.804342547385392e-05,0.38344162697490936,0.003540693999115259,0.0004891826176705621,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120191580.91996655,5.25809873473664e+37,1.5169312646353185e+52,16.925503049887872
254.0,10.988058430416217,-10.0,13204316.958472969,3983213.139349846,2958.8940252664324,124158152.62359855,14550.624406642617,4.733270445005544e+37,3.550284188777875e+36,2.89975406027595e+17,4.113370728598882e+23,1.5140944942559222e+52,1.038625246466639e+51,4.1534250860141045e+28,0.0011578150410336062,0.00500298823588993,0.001350640457748777,6.556946342088765e-05,0.6024873044128244,1.8043825604694693e-05,0.3834779800574862,0.0035406777852119253,0.0004891826212847943,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124158152.62359855,5.2283456956519585e+37,1.517419130366157e+52,17.497846207648987
255.0,10.988047998000784,-10.0,13206966.079818575,3980564.0180042405,2649.12134560428,128081330.27347463,14284.261847839296,4.67982218170034e+37,3.5243481562202675e+36,9.313172063508864e+17,1.3210958088216848e+24,1.5144854591932362e+52,1.038919679994767e+51,1.1933899622510185e+29,0.0011594361897914194,0.0050029758088477,0.0013507589499036925,6.556910229034035e-05,0.6024543632645449,1.8044144894669924e-05,0.3835092655544972,0.0035406062945165483,0.0004891826245680313,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128081330.27347463,5.206793639008458e+37,1.5178541199169654e+52,18.053701877128905
256.0,10.988038685127538,-10.0,13209284.277969357,3978245.8198534586,2318.1981507824053,131497991.43770756,14044.932181791894,4.63105421666122e+37,3.4968902428685783e+36,2.7243455935435633e+18,3.8645496087357894e+24,1.5148240202701028e+52,1.0391753260897857e+51,3.1850690373702926e+29,0.0011627653542081171,0.0050029660976348405,0.0013510528230148483,6.556878652897436e-05,0.6024257593555685,1.804439646270393e-05,0.38353445158036253,0.0035404109423827195,0.0004891826274614146,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131497991.43770756,5.20348029425246e+37,1.5182345291735744e+52,18.57666870737187
257.0,10.988029890395895,-10.0,13211434.270761913,3976095.8270609025,2149.99279255617,134380718.98734742,13819.686013921717,4.585877453453551e+37,3.4636189212738847e+36,6.729038653313634e+18,9.54530282665307e+24,1.5151349527252106e+52,1.0394101669780738e+51,7.747503446546957e+29,0.0011689587811912867,0.005002959000161677,0.001351697803243942,6.5568495800136e-05,0.6023994811820771,1.8044607584443544e-05,0.383554339860509,0.003539969631033516,0.0004891826301374853,0.0022711773022297942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134380718.98734742,5.220894227685812e+37,1.51858851714568e+52,19.093347071485137
258.0,10.988019148993247,-10.0,13214014.262112979,3973515.8357098363,2579.991351067404,137043776.4544898,13551.050109340282,4.536471324073888e+37,3.4133232923969506e+36,1.5256182032015804e+19,2.1641260360783186e+25,1.5155040518598398e+52,1.0396878838605211e+51,2.0160330914183278e+30,0.0011822844081546197,0.0050029549224747324,0.0013533345239933386,6.556815327675193e-05,0.6023684022742014,1.804483222282019e-05,0.3835715932526817,0.0035388370257779327,0.0004891826332926584,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137043776.4544898,5.25461767931416e+37,1.5190160465401566e+52,19.750603880171546
259.0,10.988008116548455,-10.0,13216603.873255359,3970926.224567456,2589.611142378617,138674490.48519102,13288.26728765604,4.494058650684235e+37,3.358580389961465e+36,2.5153197657233514e+19,3.5680414553529514e+25,1.5158710635501805e+52,1.0399621656093535e+51,4.0701935524195784e+30,0.0012005442241159374,0.005002954755203318,0.0013558641372248663,6.556781866038119e-05,0.6023377038449298,1.804503242445583e-05,0.3835832601389701,0.0035370794734489617,0.0004891826363655883,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138674490.48519102,5.266034767514871e+37,1.5194461024142883e+52,20.443245966165602
260.0,10.98799906647244,-10.0,13218675.562169261,3968854.535653554,2071.6889139028935,139439451.3793839,13084.090148316936,4.464760689783447e+37,3.316178898370698e+36,3.196617443242375e+19,4.534478562057947e+25,1.5161627587851726e+52,1.0401788208010303e+51,6.158632644843934e+30,0.0012170205807433819,0.005002955812480674,0.0013583171324381312,6.556755756974179e-05,0.6023134518923638,1.80451783258798e-05,0.3835902888028951,0.0035353724947022594,0.0004891826387549894,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139439451.3793839,5.249581739489133e+37,1.519789072191507e+52,21.01741180917343
261.0,10.987990609682788,-10.0,13220570.908837475,3966959.1889853403,1895.3466682143612,139847235.15891975,12903.282924056128,4.441132789742444e+37,3.2807496407745663e+36,3.654380914318605e+19,5.183827032102885e+25,1.5164282126311153e+52,1.0403749166285926e+51,8.342916507029531e+30,0.0012327791169106316,0.005002957731395371,0.001360780942385985,6.556732409689314e-05,0.6022914987058287,1.8045301180025893e-05,0.38359573383346257,0.0035336565211641258,0.0004891826408835396,0.0022711773022297947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139847235.15891975,5.217355588756322e+37,1.5201009221568773e+52,21.553293146743705
262.0,10.987980257853922,-10.0,13222845.324839331,3964684.772983484,2274.4160018572334,140100415.95110065,12695.375151151728,4.41630719943986e+37,3.2427767026253245e+36,4.003747312113602e+19,5.679411652168635e+25,1.5167449766063778e+52,1.04060750797535e+51,1.1214643624863174e+31,0.0012517639543995276,0.00500296179026138,0.0013638761331519586,6.556705104601762e-05,0.6022654566259593,1.8045435219238416e-05,0.3836018490177026,0.0035314994992988614,0.0004891826433609962,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140100415.95110065,5.165623660022331e+37,1.520471431591879e+52,22.20269823017412
263.0,10.987967532895384,-10.0,13225574.624041561,3961955.473781254,2729.29920222868,140215571.13722837,12458.482887573267,4.3898395148234685e+37,3.2030210546890334e+36,4.2216582445351846e+19,5.988523539671028e+25,1.5171228152718555e+52,1.0408831957759437e+51,1.4848274676366558e+31,0.0012738952690107387,0.005002968530796871,0.0013676159381429917,6.556673258917181e-05,0.6022345846812478,1.8045579524351793e-05,0.38360945076921305,0.0035288920443157174,0.0004891826462374344,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140215571.13722837,5.097955741380661e+37,1.5209102186562997e+52,22.985883330709935
264.0,10.987951819033386,-10.0,13228849.783084236,3958680.314738579,3275.1590426744156,140217997.23018843,12188.683581209189,4.360903981047565e+37,3.161959370937808e+36,4.3103048257716085e+19,6.114270842672845e+25,1.5175732330517978e+52,1.0412097800635858e+51,1.9300190927989061e+31,0.001299073907618755,0.005002978869239079,0.0013719934780989308,6.556636228811586e-05,0.6021980067566762,1.804573268308546e-05,0.38361951582083104,0.003525838664307121,0.00048918264956887,0.0022711773022297947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140217997.23018843,5.019025057986734e+37,1.521428610745169e+52,23.9354641020635
265.0,10.987932312803522,-10.0,13232779.973935444,3954750.1238873713,3930.1908512092987,140151457.627694,11888.697205325638,4.333148373197438e+37,3.1156747575090244e+36,4.312057765782113e+19,6.116757430148305e+25,1.5181102942883392e+52,1.0415959445781174e+51,2.464466306758551e+31,0.0013273551870287854,0.0050029938436614825,0.0013770226834001972,6.556593422378951e-05,0.6021547462343534,1.804589306518111e-05,0.38363296009448533,0.0035223297800430374,0.0004891826534065616,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140151457.627694,4.928499242737248e+37,1.5220394612560747e+52,25.078435750586987
266.0,10.987908200938703,-10.0,13237446.403389659,3950083.6944331564,4666.429454215246,140054088.3081989,11569.214511054735,4.308609161320721e+37,3.063584024317499e+36,4.268605151250425e+19,6.055118853572358e+25,1.5187443514498426e+52,1.0420467831939574e+51,3.0926364573671867e+31,0.0013586605461757787,0.005003017299856233,0.001382663400017575,6.556544796319585e-05,0.6021042266523686,1.804605742239113e-05,0.383650446881346,0.0035183934378411577,0.00048918265775686,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140054088.3081989,4.829032922238536e+37,1.5227501042484743e+52,26.40754322357931
267.0,10.987885464556387,-10.0,13241648.956585156,3945881.1412376594,4202.553195497079,139958581.31412163,11310.84440089622,4.291156169395452e+37,3.0183021724483525e+36,4.2076583488032236e+19,5.968664351577744e+25,1.5193130657473474e+52,1.0424468039650269e+51,3.650284645295275e+31,0.0013853650718621598,0.005003038930363046,0.001387537397347136,6.556502865039274e-05,0.602059387551903,1.804618801622231e-05,0.3836670882047909,0.003514991418988054,0.0004891826615098038,0.0022711773022297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139958581.31412163,4.745888410187911e+37,1.5233790849908873e+52,27.57174799698347
268.0,10.98785709340057,-10.0,13246692.020419752,3940838.077403063,5043.063834596495,139870293.53718597,11041.896435598806,4.275025757457123e+37,2.969618050431425e+36,4.150744858243843e+19,5.887931199295489e+25,1.5199929575549138e+52,1.042919086261939e+51,4.310411059620677e+31,0.0014157776643185837,0.005003070039210902,0.0013931098429567144,6.556454861266551e-05,0.6020064325861415,1.8046325136310934e-05,0.38368791759323057,0.003511101278712661,0.0004891826658076128,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139870293.53718597,4.658771105486423e+37,1.524120006914556e+52,28.876810656248363
269.0,10.987821675952599,-10.0,13252725.727735348,3934804.370087467,6033.7073155960425,139794053.02650622,10774.518606210806,4.262050071309085e+37,2.917872289280726e+36,4.0988483359077155e+19,5.8143147368451565e+25,1.5208039361544536e+52,1.0434742960654854e+51,5.090335797144892e+31,0.0014504775389674101,0.005003114234253958,0.001399469132521889,6.556400398288612e-05,0.6019441577288599,1.804646743222228e-05,0.3837135299106306,0.0035066609700062064,0.0004891826706952632,0.002271177302229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139794053.02650622,4.569120552401685e+37,1.5249894145762958e+52,30.281732533161968
270.0,10.987787426654885,-10.0,13258306.649569323,3929223.448253492,5580.921833976129,139753429.59325877,10569.40645793908,4.254822375742722e+37,2.8756884996872624e+36,4.080557320727917e+19,5.788368492828248e+25,1.521552784683912e+52,1.0439804171003958e+51,5.808513685467259e+31,0.0014816020931842405,0.005003161073184799,0.0014051615511159498,6.55635241354871e-05,0.6018873682645542,1.804658373066669e-05,0.3837374314585436,0.0035026855433653538,0.0004891826750252607,0.002271177302229796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139753429.59325877,4.498566253869402e+37,1.5257811620163504e+52,31.44175031687833
271.0,10.987744825325388,-10.0,13265003.755770095,3922526.3420527205,6697.106200771355,139735824.8044137,10377.434194957841,4.2521657310581554e+37,2.834971213600439e+36,4.085896015107478e+19,5.7959415589343205e+25,1.522450841836061e+52,1.0445791628538632e+51,6.671454683392867e+31,0.0015180546121359509,0.005003225969579979,0.0014117988983991185,6.556297539464676e-05,0.6018201639135795,1.8046706473131555e-05,0.3837661177351389,0.003498049412324344,0.000489182680003923,0.0022711773022297947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139735824.8044137,4.432034475195031e+37,1.5267172074366753e+52,32.605608650336414
